libxmldiff                     @0.2.9          textproc/libxmldiff
libxmlxx2                      @2.40.1         textproc/libxmlxx2
libxmlxx3                      @3.2.3          textproc/libxmlxx3
libxmlxx5                      @5.0.1          textproc/libxmlxx5
libxslt                        @1.1.37         textproc/libxslt
py27-libxslt                   @1.1.37         textproc/libxslt
lilypond                       @2.22.2         textproc/lilypond
lilypond-devel                 @2.23.14        textproc/lilypond
link-grammar                   @4.6.1          textproc/link-grammar
linuxdoc                       @1.1            textproc/linuxdoc
linuxdoc-tools                 @0.9.82         textproc/linuxdoc-tools
lookup                         @1.4-media-20121122 textproc/lookup
lout                           @3.42.1         textproc/lout
lowdown                        @1.0.0          textproc/lowdown
lttoolbox                      @3.5.0          textproc/lttoolbox
lv                             @4.51           textproc/lv
man-db                         @2.10.2         textproc/man-db
mandoc                         @1.14.6         textproc/mandoc
marisa-trie                    @0.2.4          textproc/marisa-trie
markscribe                     @0.6.0          textproc/markscribe
mdbook                         @0.4.19         textproc/mdbook
mdcat                          @0.28.0         textproc/mdcat
mecab                          @0.996          textproc/mecab
mecab-sjis                     @0.996          textproc/mecab
mecab-utf8                     @0.996          textproc/mecab
mecab-base                     @0.996          textproc/mecab-base
mecab-ipadic                   @2.7.0-20070801 textproc/mecab-ipadic
mecab-ipadic-sjis              @2.7.0-20070801 textproc/mecab-ipadic
mecab-ipadic-utf8              @2.7.0-20070801 textproc/mecab-ipadic
mecab-ipadic-neologd           @20150716       textproc/mecab-ipadic-neologd
mecab-jumandic                 @7.0-20130310   textproc/mecab-jumandic
mecab-jumandic-sjis            @7.0-20130310   textproc/mecab-jumandic
mecab-jumandic-utf8            @7.0-20130310   textproc/mecab-jumandic
mecab-naist-jdic               @0.6.3b-20111013 textproc/mecab-naist-jdic
mecab-naist-jdic-sjis          @0.6.3b-20111013 textproc/mecab-naist-jdic
mecab-naist-jdic-utf8          @0.6.3b-20111013 textproc/mecab-naist-jdic
meld                           @3.21.0         textproc/meld
mgizapp                        @0.7.3.1        textproc/mgizapp
miller                         @6.4.0          textproc/miller
mime                           @1.1            textproc/mime
misspell                       @0.3.4          textproc/misspell
mkcatalog                      @1.1            textproc/mkcatalog
mmencode                       @2.7            textproc/mmencode
moar                           @1.9.7          textproc/moar
mosesdecoder                   @20121007       textproc/mosesdecoder
most                           @5.1.0          textproc/most
msort                          @8.53           textproc/msort
multimarkdown                  @6.6.0          textproc/multimarkdown
muparserx                      @4.0.11         textproc/muparserx
mythes                         @1.2.4          textproc/mythes
naturaldocs                    @1.52           textproc/naturaldocs
ned                            @1.3.1          textproc/ned
nkf                            @2.1.5          textproc/nkf
normalizeNumexp                @3.0.20140806   textproc/normalizeNumexp
nuspell                        @5.1.2          textproc/nuspell
ocaml-xtmpl                    @0.6            textproc/ocaml-xtmpl
ocropus                        @0.4-62bdc7b8be62 textproc/ocropus
odt2txt                        @0.5            textproc/odt2txt
ohcount                        @3.0.0          textproc/ohcount
opencc                         @1.1.4          textproc/opencc
openjade                       @1.3.2          textproc/openjade
opensp                         @1.5.2          textproc/opensp
ov                             @0.11.2         textproc/ov
pandoc                         @2.19.2         textproc/pandoc
pandoc-citeproc                @0.17.0.2       textproc/pandoc-citeproc
pangoxsl                       @1.6.0.3        textproc/pangoxsl
par                            @1.52           textproc/par
patoline                       @0.1            textproc/patoline
pdf2htmlex                     @0.11           textproc/pdf2htmlex
pdf2json                       @0.69           textproc/pdf2json
pdfgrep                        @2.1.2          textproc/pdfgrep
pdfgrep-legacy                 @1.3.2          textproc/pdfgrep
pdfjam                         @2.08           textproc/pdfjam
pdfresurrect                   @0.23           textproc/pdfresurrect
pdfsandwich                    @0.1.7          textproc/pdfsandwich
pdftk                          @2.02           textproc/pdftk
pdftk-java                     @3.3.3          textproc/pdftk-java
pdftohtml                      @0.40a          textproc/pdftohtml
pialign                        @0.2.4          textproc/pialign
pinfo                          @0.6.10         textproc/pinfo
pmw                            @4.31           textproc/pmw
po4a                           @0.66           textproc/po4a
proselint                      @0.13.0         textproc/proselint
psbind                         @20090315       textproc/psbind
pugixml                        @1.12.1         textproc/pugixml
pxsl-tools                     @1.0.1          textproc/pxsl-tools
pylize                         @1.3b           textproc/pylize
q-textasdata                   @3.1.6          textproc/q-textasdata
qpdf                           @11.1.1         textproc/qpdf
qsv                            @0.56.0         textproc/qsv
rare                           @0.2.2          textproc/rare
rarian                         @0.8.1          textproc/rarian
rbmake                         @1.2            textproc/rbmake
recode                         @3.7.12         textproc/recode
recoll                         @1.31.6         textproc/recoll
relames                        @20060319       textproc/relames
remind                         @04.00.00       textproc/remind
retail                         @1.0.2          textproc/retail
rfcdiff                        @1.34           textproc/rfcdiff
rfksay                         @0.1            textproc/rfksay
rhyme                          @0.9            textproc/rhyme
riff                           @2.20.0         textproc/riff
ripgrep                        @13.0.0         textproc/ripgrep
ripgrep-all                    @0.9.6          textproc/ripgrep-all
rman                           @3.2            textproc/rman
rnnlm                          @0.4b           textproc/rnnlm
roapi                          @0.7.1          textproc/roapi
columnq                        @0.2.3          textproc/roapi
rpl                            @1.4.1          textproc/rpl
rq                             @1.0.4          textproc/rq
rst2pdf                        @0.93           textproc/rst2pdf
rtfreader                      @1.0            textproc/rtfreader
ruplacer                       @0.8.0          textproc/ruplacer
rxp                            @1.4.8          textproc/rxp
sablotron                      @1.0.3          textproc/sablotron
sad                            @0.4.22         textproc/sad
sand                           @0.3.0-20021016 textproc/sand
saxon                          @9.5.1.1        textproc/saxon
scdoc                          @1.11.1         textproc/scdoc
sd                             @0.7.6          textproc/sd
sdcv                           @0.5.4          textproc/sdcv
seekanser                      @1.0.7          textproc/seekanser
senna                          @1.1.4          textproc/senna
sentencepiece                  @0.1.97         textproc/sentencepiece
sgml-common                    @0.6.3          textproc/sgml-common
sgrep                          @0.99           textproc/sgrep
sgrep2                         @1.94a          textproc/sgrep2
simstring                      @20140723       textproc/simstring
py27-simstring                 @20140723       textproc/simstring
slearp                         @0.95           textproc/slearp
sloccount                      @2.26           textproc/sloccount
source-highlight               @3.1.9          textproc/source-highlight
sowing                         @1.1.25         textproc/sowing
spark                          @1.0.1          textproc/spark
sphinx                         @2.2.11         textproc/sphinx
libsphinxclient                @2.2.11         textproc/sphinx
ssed                           @3.62           textproc/ssed
stanford-corenlp               @3.9.2          textproc/stanford-corenlp
stanford-corenlp-models        @3.9.2          textproc/stanford-corenlp
stanford-corenlp-arabic        @3.9.2          textproc/stanford-corenlp
stanford-corenlp-chinese       @3.9.2          textproc/stanford-corenlp
stanford-corenlp-english       @3.9.2          textproc/stanford-corenlp
stanford-corenlp-english-kbp   @3.9.2          textproc/stanford-corenlp
stanford-corenlp-french        @3.9.2          textproc/stanford-corenlp
stanford-corenlp-german        @3.9.2          textproc/stanford-corenlp
stanford-corenlp-spanish       @3.9.2          textproc/stanford-corenlp
stanford-ner                   @4.2.0          textproc/stanford-ner
stanford-parser                @4.2.0          textproc/stanford-parser
stanford-postagger             @4.2.0          textproc/stanford-postagger
stardict                       @3.0.6.2        textproc/stardict
stardict-xmlittre              @2.4.2          textproc/stardict-xmlittre
stork                          @1.5.0          textproc/stork
string_replace                 @0.1            textproc/string_replace
sttr                           @0.2.13         textproc/sttr
sword                          @1.9.0          textproc/sword
sword-bible-akjv               @1.4            textproc/sword-bible-akjv
sword-bible-asv                @1.3            textproc/sword-bible-asv
sword-bible-darby              @1.1            textproc/sword-bible-darby
sword-bible-kjv                @2.3            textproc/sword-bible-kjv
sword-bible-web                @3.1            textproc/sword-bible-web
sword-book-finney              @1.1            textproc/sword-book-finney
sword-book-pilgrim             @1.0            textproc/sword-book-pilgrim
sword-commentary-dtn           @1.0            textproc/sword-commentary-dtn
sword-commentary-jfb           @2.2            textproc/sword-commentary-jfb
sword-commentary-tsk           @1.4            textproc/sword-commentary-tsk
sword-devotional-daily         @1.0            textproc/sword-devotional-daily
sword-devotional-dbd           @1.4            textproc/sword-devotional-dbd
sword-devotional-sme           @1.7            textproc/sword-devotional-sme
sword-dictionary-nave          @1.1            textproc/sword-dictionary-nave
sword-dictionary-strongsgreek  @1.2            textproc/sword-dictionary-strongsgreek
sword-dictionary-strongshebrew @1.2            textproc/sword-dictionary-strongshebrew
sword-glossary-eren_el         @1.1            textproc/sword-glossary-eren_el
sword-glossary-eren_grc        @1.1            textproc/sword-glossary-eren_grc
sword-glossary-eren_he         @1.1            textproc/sword-glossary-eren_he
syck                           @0.70           textproc/syck
syncha                         @0.3.1          textproc/syncha
tDOM                           @0.9.1          textproc/tDOM
tEXT-iNSERTEr                  @0.5.4          textproc/tEXT-iNSERTEr
tablecat                       @1.0.0          textproc/tablecat
tcLex                          @1.2a1          textproc/tcLex
tcat                           @0.1.2          textproc/tcat
tcl-dox                        @0.8.3          textproc/tcl-dox
tcl2doxy                       @0-2            textproc/tcl2doxy
terminal_markdown_viewer       @1.7.4          textproc/terminal_markdown_viewer
tesseract                      @4.1.3          textproc/tesseract
tesseract-training             @4.1.3          textproc/tesseract
tesseract-kur                  @4.1.0          textproc/tesseract
tesseract-afr                  @4.1.0          textproc/tesseract
tesseract-amh                  @4.1.0          textproc/tesseract
tesseract-ara                  @4.1.0          textproc/tesseract
tesseract-asm                  @4.1.0          textproc/tesseract
tesseract-aze                  @4.1.0          textproc/tesseract
tesseract-aze-cyrl             @4.1.0          textproc/tesseract
tesseract-bel                  @4.1.0          textproc/tesseract
tesseract-ben                  @4.1.0          textproc/tesseract
tesseract-bod                  @4.1.0          textproc/tesseract
tesseract-bos                  @4.1.0          textproc/tesseract
tesseract-bul                  @4.1.0          textproc/tesseract
tesseract-cat                  @4.1.0          textproc/tesseract
tesseract-ceb                  @4.1.0          textproc/tesseract
tesseract-ces                  @4.1.0          textproc/tesseract
tesseract-chi-sim              @4.1.0          textproc/tesseract
tesseract-chi-tra              @4.1.0          textproc/tesseract
tesseract-chr                  @4.1.0          textproc/tesseract
tesseract-cym                  @4.1.0          textproc/tesseract
tesseract-dan                  @4.1.0          textproc/tesseract
tesseract-deu                  @4.1.0          textproc/tesseract
tesseract-dzo                  @4.1.0          textproc/tesseract
tesseract-ell                  @4.1.0          textproc/tesseract
tesseract-eng                  @4.1.0          textproc/tesseract
tesseract-enm                  @4.1.0          textproc/tesseract
tesseract-epo                  @4.1.0          textproc/tesseract
tesseract-est                  @4.1.0          textproc/tesseract
tesseract-eus                  @4.1.0          textproc/tesseract
tesseract-fas                  @4.1.0          textproc/tesseract
tesseract-fin                  @4.1.0          textproc/tesseract
tesseract-fra                  @4.1.0          textproc/tesseract
tesseract-frm                  @4.1.0          textproc/tesseract
tesseract-gle                  @4.1.0          textproc/tesseract
tesseract-glg                  @4.1.0          textproc/tesseract
tesseract-grc                  @4.1.0          textproc/tesseract
tesseract-guj                  @4.1.0          textproc/tesseract
tesseract-hat                  @4.1.0          textproc/tesseract
tesseract-heb                  @4.1.0          textproc/tesseract
tesseract-hin                  @4.1.0          textproc/tesseract
tesseract-hrv                  @4.1.0          textproc/tesseract
tesseract-hun                  @4.1.0          textproc/tesseract
tesseract-iku                  @4.1.0          textproc/tesseract
tesseract-ind                  @4.1.0          textproc/tesseract
tesseract-isl                  @4.1.0          textproc/tesseract
tesseract-ita                  @4.1.0          textproc/tesseract
tesseract-jav                  @4.1.0          textproc/tesseract
tesseract-jpn                  @4.1.0          textproc/tesseract
tesseract-kan                  @4.1.0          textproc/tesseract
tesseract-kat                  @4.1.0          textproc/tesseract
tesseract-kaz                  @4.1.0          textproc/tesseract
tesseract-khm                  @4.1.0          textproc/tesseract
tesseract-kir                  @4.1.0          textproc/tesseract
tesseract-kor                  @4.1.0          textproc/tesseract
tesseract-kmr                  @4.1.0          textproc/tesseract
tesseract-lao                  @4.1.0          textproc/tesseract
tesseract-lat                  @4.1.0          textproc/tesseract
tesseract-lav                  @4.1.0          textproc/tesseract
tesseract-lit                  @4.1.0          textproc/tesseract
tesseract-mal                  @4.1.0          textproc/tesseract
tesseract-mar                  @4.1.0          textproc/tesseract
tesseract-mkd                  @4.1.0          textproc/tesseract
tesseract-mlt                  @4.1.0          textproc/tesseract
tesseract-msa                  @4.1.0          textproc/tesseract
tesseract-mya                  @4.1.0          textproc/tesseract
tesseract-nep                  @4.1.0          textproc/tesseract
tesseract-nld                  @4.1.0          textproc/tesseract
tesseract-nor                  @4.1.0          textproc/tesseract
tesseract-ori                  @4.1.0          textproc/tesseract
tesseract-osd                  @4.1.0          textproc/tesseract
tesseract-pan                  @4.1.0          textproc/tesseract
tesseract-pol                  @4.1.0          textproc/tesseract
tesseract-por                  @4.1.0          textproc/tesseract
tesseract-pus                  @4.1.0          textproc/tesseract
tesseract-ron                  @4.1.0          textproc/tesseract
tesseract-rus                  @4.1.0          textproc/tesseract
tesseract-san                  @4.1.0          textproc/tesseract
tesseract-sin                  @4.1.0          textproc/tesseract
tesseract-slk                  @4.1.0          textproc/tesseract
tesseract-slv                  @4.1.0          textproc/tesseract
tesseract-spa                  @4.1.0          textproc/tesseract
tesseract-sqi                  @4.1.0          textproc/tesseract
tesseract-srp                  @4.1.0          textproc/tesseract
tesseract-srp-latn             @4.1.0          textproc/tesseract
tesseract-swa                  @4.1.0          textproc/tesseract
tesseract-swe                  @4.1.0          textproc/tesseract
tesseract-syr                  @4.1.0          textproc/tesseract
tesseract-tam                  @4.1.0          textproc/tesseract
tesseract-tel                  @4.1.0          textproc/tesseract
tesseract-tgk                  @4.1.0          textproc/tesseract
tesseract-tgl                  @4.1.0          textproc/tesseract
tesseract-tha                  @4.1.0          textproc/tesseract
tesseract-tir                  @4.1.0          textproc/tesseract
tesseract-tur                  @4.1.0          textproc/tesseract
tesseract-uig                  @4.1.0          textproc/tesseract
tesseract-ukr                  @4.1.0          textproc/tesseract
tesseract-urd                  @4.1.0          textproc/tesseract
tesseract-uzb                  @4.1.0          textproc/tesseract
tesseract-uzb-cyrl             @4.1.0          textproc/tesseract
tesseract-vie                  @4.1.0          textproc/tesseract
tesseract-yid                  @4.1.0          textproc/tesseract
texi2html                      @5.0            textproc/texi2html
texinfo                        @6.8            textproc/texinfo
texml                          @2.0.2          textproc/texml
the_silver_searcher            @2.2.0          textproc/the_silver_searcher
tinyxml                        @2.6.2          textproc/tinyxml
tnef                           @1.4.15         textproc/tnef
tnef2txt                       @1.4            textproc/tnef2txt
topfew                         @0.9.0          textproc/topfew
translate-shell                @0.9.7          textproc/translate-shell
translate-toolkit              @2.5.0          textproc/translate-toolkit
trdsql                         @0.10.0         textproc/trdsql
tth                            @4.16           textproc/tth
tuc                            @0.11.0         textproc/tuc
tv                             @0.7.0          textproc/tv
txt2html                       @1.35           textproc/txt2html
txt2man                        @1.7.1          textproc/txt2man
txt2pdbdoc                     @1.4.4          textproc/txt2pdbdoc
txt2tags                       @2.6            textproc/txt2tags
uchardet                       @0.0.7          textproc/uchardet
ugrep                          @3.9.2          textproc/ugrep
unac                           @1.8.0          textproc/unac
uni                            @2.5.1          textproc/uni
uni2ascii                      @4.18           textproc/uni2ascii
unicode                        @2.9            textproc/unicode
paracode                       @2.9            textproc/unicode
unidic-mecab                   @2.1.2          textproc/unidic-mecab
unrtf                          @0.21.10        textproc/unrtf
unsort                         @0.5            textproc/unsort
ux-trie                        @0.1.9          textproc/ux-trie
vale                           @2.15.0         textproc/vale
vgrep                          @2.6.1          textproc/vgrep
vim2html                       @1.46           textproc/vim2html
vislcg3                        @1.3.7          textproc/vislcg3
vmd                            @1.34.0         textproc/vmd
wbxml2                         @0.11.6         textproc/wbxml2
wdiff                          @1.2.2          textproc/wdiff
wkhtmltopdf                    @0.12.3.2       textproc/wkhtmltopdf
word2vec                       @20170716       textproc/word2vec
wordnet                        @3.0            textproc/wordnet
wv                             @1.2.4          textproc/wv
wv2                            @0.3.1          textproc/wv2
wyrd                           @1.4.6          textproc/wyrd
xalanc                         @1.11           textproc/xalanc
xchm                           @1.32           textproc/xchm
xercesc3                       @3.2.4          textproc/xercesc3
xhtml1                         @2.0            textproc/xhtml1
xlsx2csv                       @1.2            textproc/xlsx2csv
xml-coreutils                  @0.8.1          textproc/xml-coreutils
xml2                           @0.5            textproc/xml2
xml2rfc                        @2.9.8          textproc/xml2rfc
xmlbird                        @1.2.11         textproc/xmlbird
xmlcatmgr                      @2.2            textproc/xmlcatmgr
xmlformat                      @1.04           textproc/xmlformat
xmlindent                      @0.2.17         textproc/xmlindent
xmlpatch                       @0.4.0          textproc/xmlpatch
xmlresume2x                    @0.2.1          textproc/xmlresume2x
xmlroff                        @0.6.3          textproc/xmlroff
xmlstarlet                     @1.6.1          textproc/xmlstarlet
xmlto                          @0.0.28         textproc/xmlto
xmltoman                       @0.4            textproc/xmltoman
xqilla                         @2.3.4          textproc/xqilla
xsv                            @0.13.0         textproc/xsv
yamcha                         @0.33           textproc/yamcha
ydiff                          @1.2            textproc/ydiff
yj                             @1.2.2          textproc/yj
yodl                           @3.05.01        textproc/yodl
yq                             @4.28.2         textproc/yq
zed                            @1.2.0          textproc/zed
zq                             @1.2.0          textproc/zed
zint                           @2.11.1         textproc/zint
zorba                          @3.1            textproc/zorba
zsv                            @0.0.4-alpha    textproc/zsv
libzsv                         @0.0.4-alpha    textproc/zsv
zunda                          @1.6            textproc/zunda
CocoaRestClient                @1.4.7          www/CocoaRestClient
FileZilla                      @3.51.0         www/FileZilla
NetSurf                        @3.10           www/NetSurf
QupZilla                       @2.2.6          www/QupZilla
ZendFramework2                 @2.4.13         www/ZendFramework2
ZendFramework1                 @1.12.20        www/ZendFramework2
abyss                          @0.3            www/abyss
adblock2privoxy                @2.1.0          www/adblock2privoxy
ain                            @1.3.0          www/ain
ajp-wsgi                       @1.1            www/ajp-wsgi
ali                            @0.7.5          www/ali
amber                          @0.9.0          www/amber
analog                         @6.0.17         www/analog
aolserver                      @4.5.1          www/aolserver
apache2                        @2.4.54         www/apache2
arora                          @0.11.0         www/arora
autobench                      @2.1.2          www/autobench
awstats                        @7.8            www/awstats
bbdb                           @2.35           www/bbdb
blades                         @0.3.1          www/blades
blazeblogger                   @1.2.0          www/blazeblogger
browsh                         @1.8.0          www/browsh
buku                           @4.7            www/buku
cadaver                        @0.23.3         www/cadaver
caddy                          @2.6.1          www/caddy
cgilib                         @0.7            www/cgilib
cgit                           @1.2.3          www/cgit
cheetah                        @1.8            www/cheetah
cherokee                       @1.2.104        www/cherokee
chrome-cli                     @1.8.0          www/chrome-cli
chromedriver                   @106.0.5249.61  www/chromedriver
chromedriver-97                @97.0.4692.71   www/chromedriver
chromedriver-96                @96.0.4664.45   www/chromedriver
chromedriver-86                @86.0.4240.22   www/chromedriver
chromedriver-85                @85.0.4183.87   www/chromedriver
chromedriver-84                @84.0.4147.30   www/chromedriver
chromedriver-83                @83.0.4103.39   www/chromedriver
chromedriver-81                @81.0.4044.20   www/chromedriver
chromedriver-80                @80.0.3987.106  www/chromedriver
chromedriver-79                @79.0.3945.36   www/chromedriver
clearsilver                    @0.10.5         www/clearsilver
cloudwiki                      @1.1            www/cloudwiki
cobalt.rs                      @0.18.2         www/cobalt.rs
cpprestsdk                     @2.10.18        www/cpprestsdk
darkhttpd                      @1.14           www/darkhttpd
dart-sass                      @1.37.0         www/dart-sass
doctl                          @1.83.0         www/doctl
dokuwiki                       @2018-04-22b    www/dokuwiki
drupal7                        @7.91           www/drupal7
duckytool                      @0.9.6          www/duckytool
edbrowse                       @3.8.4          www/edbrowse
elinks                         @0.11.7         www/elinks
elinks-devel                   @0.12pre6       www/elinks-devel
emacs-w3m                      @20191030.537   www/emacs-w3m
eot-utils                      @1.1            www/eot-utils
fcgi                           @2.4.0          www/fcgi
fcgiwrap                       @1.1.0          www/fcgiwrap
flood                          @20041105       www/flood
furl                           @2.1            www/furl
geckodriver                    @0.30.0         www/geckodriver
goaccess                       @1.6.4          www/goaccess
googlecl                       @0.9.14         www/googlecl
gwee                           @1.36           www/gwee
h2o                            @2.2.6          www/h2o
hackernews-tui                 @0.11.0         www/hackernews-tui
haserl                         @0.8.0          www/haserl
hey                            @0.1.4          www/hey
htmlq                          @0.4.0          www/htmlq
http-fetcher                   @1.1.0          www/http-fetcher
http-parser                    @2.9.4          www/http-parser
httperf                        @0.9.0          www/httperf
hugo                           @0.104.3        www/hugo
hurl                           @1.7.1          www/hurl
ikiwiki                        @3.20190228     www/ikiwiki
jetty                          @5.1.10         www/jetty
kiln                           @0.3.2          www/kiln
libhtmlparse                   @0.2.0          www/libhtmlparse
libhttpseverywhere             @0.8.3          www/libhttpseverywhere
libmicrohttpd                  @0.9.75         www/libmicrohttpd
libsass                        @3.6.2          www/libsass
libwww                         @5.4.2          www/libwww
lighttpd                       @1.4.67         www/lighttpd
linkchecker                    @10.1.0         www/linkchecker
links                          @2.27           www/links
links1                         @1.03           www/links1
litebrowser                    @0.0.0-20211116 www/litebrowser
litmus                         @0.13           www/litmus
loggerhead                     @1.18.1         www/loggerhead
logstalgia                     @1.1.3          www/logstalgia
lwan                           @0.3            www/lwan
lws                            @0.6.1          www/lws
lynx                           @2.8.9rel.1     www/lynx
mathopd                        @1.5p4          www/mathopd
mediawiki                      @1.23.2         www/mediawiki
midori                         @9.0            www/midori
minio                          @2021-10-06T23-36-31Z www/minio
minio-mc                       @2021-10-07T04-19-58Z www/minio-mc
mod_antispam                   @1.0            www/mod_antispam
mod_authn_otp                  @1.1.5          www/mod_authn_otp
mod_ca                         @0.2.2          www/mod_ca
mod_chroot                     @0.5            www/mod_chroot
mod_crl                        @0.2.2          www/mod_crl
mod_csr                        @0.2.3          www/mod_csr
mod_dnssd                      @0.6            www/mod_dnssd
mod_fcgid                      @2.3.9          www/mod_fcgid
mod_gnutls                     @0.12.0         www/mod_gnutls
mod_maxminddb                  @1.1.0          www/mod_maxminddb
mod_mono                       @3.12           www/mod_mono
mod_ocsp                       @0.2.2          www/mod_ocsp
mod_perl2                      @2.0.12         www/mod_perl2
mod_pkcs12                     @0.2.1          www/mod_pkcs12
mod_python                     @3.5.0          www/mod_python
mod_python27                   @3.5.0          www/mod_python
mod_qos                        @11.72          www/mod_qos
mod_scep                       @0.2.3          www/mod_scep
mod_security2                  @2.9.6          www/mod_security2
mod_spkac                      @0.2.2          www/mod_spkac
mod_timestamp                  @0.2.1          www/mod_timestamp
mod_wsgi                       @4.9.0          www/mod_wsgi
mongoose                       @3.0            www/mongoose
mongrel2                       @1.12.2         www/mongrel2
monkeyd                        @0.9.0          www/monkeyd
monolith                       @2.6.2          www/monolith
mozplugger                     @1.14.6         www/mozplugger
mybb                           @1.8.20         www/mybb
neon                           @0.32.2         www/neon
netrik                         @1.16.1         www/netrik
nextcloud-client               @3.5.2          www/nextcloud-client
nghttp2                        @1.50.0         www/nghttp2
nghttp2-tools                  @1.50.0         www/nghttp2
py38-nghttp2                   @1.50.0         www/nghttp2
py39-nghttp2                   @1.50.0         www/nghttp2
py310-nghttp2                  @1.50.0         www/nghttp2
nginx                          @1.22.1         www/nginx
nginx-devel                    @1.23.2         www/nginx-devel
nginx-devel-geoip2             @1.23.2         www/nginx-devel
nginx-devel-headers_more       @1.23.2         www/nginx-devel
nginx-devel-lua                @1.23.2         www/nginx-devel
nginx-devel-rtmp               @1.23.2         www/nginx-devel
nikto                          @2.1.5          www/nikto
nodejuice                      @1.5.0          www/nodejuice
nostromo                       @1.9.3          www/nostromo
ocaml-cgi                      @0.9            www/ocaml-cgi
ocaml-ocamlrss                 @2.2.0          www/ocaml-ocamlrss
owncloud-client                @2.11.1.8438    www/owncloud-client
pathalizer                     @0.7            www/pathalizer
phantomjs                      @2.1.1          www/phantomjs
phpbb                          @3.3.8          www/phpbb
phpmyadmin                     @5.2.0          www/phpmyadmin
phppgadmin                     @5.1            www/phppgadmin
polipo                         @1.0.4          www/polipo
postfixadmin                   @3.2            www/postfixadmin
pound                          @2.6            www/pound
privoxy                        @3.0.33         www/privoxy
privoxy-pki-bundle             @3.0.33         www/privoxy
pserv                          @3.4            www/pserv
qutebrowser                    @2.5.2          www/qutebrowser
raptor2                        @2.0.15         www/raptor2
rasqal                         @0.9.33         www/rasqal
redland                        @1.0.17         www/redland
redland-bindings               @1.0.17.1       www/redland-bindings
restinio                       @0.6.14         www/restinio
retawq                         @0.2.6c         www/retawq
roundcubemail                  @1.1.3          www/roundcubemail
rsspls                         @0.4.1          www/rsspls
rtmpdump                       @2.4-20210219   www/rtmpdump
sassc                          @3.6.1          www/sassc
serf1                          @1.3.9          www/serf1
sgwi                           @1.1.2          www/sgwi
shadowfox-updater              @2.2.0          www/shadowfox-updater
siege                          @4.1.1          www/siege
sitecopy                       @0.16.6         www/sitecopy
sitemap_gen                    @1.5            www/sitemap_gen
slowhttptest                   @1.9.0          www/slowhttptest
smtube                         @20.6.0         www/smtube
spawn-fcgi                     @1.6.4          www/spawn-fcgi
spidereyeballs                 @0.21           www/spidereyeballs
squirrelmail                   @1.4.22         www/squirrelmail
stagit                         @1.2            www/stagit
stog                           @0.8.0          www/stog
surf                           @2.0            www/surf
swish-e                        @2.4.7          www/swish-e
tidy                           @5.8.0          www/tidy
tidyp                          @1.04           www/tidyp
tiki                           @19.1           www/tiki
urlview                        @0.9-20         www/urlview
uzbl                           @0.9.1          www/uzbl
varnish                        @7.2.0          www/varnish
volta                          @0.3.0          www/volta
w3m                            @0.5.3-38       www/w3m
w3m-devel                      @20220429       www/w3m
webalizer                      @2.23-08        www/webalizer
webarchiver                    @0.10           www/webarchiver
webcleaner                     @2.31           www/webcleaner
webcrawl                       @1.10           www/webcrawl
webdot                         @2.30           www/webdot
webfs                          @1.21           www/webfs
webkit-gtk                     @2.4.11         www/webkit-gtk
webkit-gtk3                    @2.4.11         www/webkit-gtk
webkit-gtk-2.0                 @2.0.4          www/webkit-gtk-2.0
webkit-gtk3-2.0                @2.0.4          www/webkit-gtk-2.0
webkit2-gtk                    @2.28.2         www/webkit2-gtk
webkit2-gtk-devel              @2.28.2         www/webkit2-gtk-devel
webpublish                     @0.1.1          www/webpublish
webredirect                    @0.3            www/webredirect
websvn                         @2.3.3          www/websvn
welly-clyang                   @3.1.2          www/welly-clyang
wikkawiki                      @1.4.0          www/wikkawiki
wml                            @2.0.11         www/wml
wordpress                      @5.5.9          www/wordpress
wp-cli                         @2.4.0          www/wp-cli
wuzz                           @0.5.0          www/wuzz
yaws                           @2.0.6          www/yaws
yuicompressor                  @2.4.8          www/yuicompressor
zola                           @0.16.1         www/zola
zopeedit                       @0.8            www/zopeedit
AfterStep                      @2.2.11         x11/AfterStep
BWidget                        @1.9.15         x11/BWidget
Eterm                          @0.9.7-20200303 x11/Eterm
SoXt                           @1.2.2          x11/SoXt
TkPasMan                       @2.2a           x11/TkPasMan
Togl                           @2.1            x11/Togl
Togl-2.0                       @2.0            x11/Togl-2.0
Xaw3d                          @1.6.4          x11/Xaw3d
XawM                           @1.5u           x11/XawM
Xft2                           @2.3.6          x11/Xft2
abclock                        @1.0d           x11/abclock
advi                           @1.10.2         x11/advi
aewm                           @1.3.12         x11/aewm
appres                         @1.0.5          x11/appres
aterm                          @1.0.1          x11/aterm
auto-multiple-choice           @1.5.1          x11/auto-multiple-choice
auto-multiple-choice-devel     @1.5.1-75-ge55d8e1e x11/auto-multiple-choice
awesome                        @3.5.6          x11/awesome
bdftopcf                       @1.1            x11/bdftopcf
bitmap                         @1.0.9          x11/bitmap
blackbox                       @0.76           x11/blackbox
blt                            @2.5.3          x11/blt
cwm                            @6.7            x11/cwm
dejavu-fonts                   @2.37           x11/dejavu-fonts
desklaunch                     @1.1.8          x11/desklaunch
dlume                          @0.2.4          x11/dlume
dmenu                          @4.9            x11/dmenu
e17                            @0.16.999.55225 x11/e17
editres                        @1.0.7          x11/editres
efont-unicode                  @0.4.2          x11/efont-unicode
efreet                         @1.7.10         x11/efreet
enlightenment                  @1.0.7          x11/enlightenment
